Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_107,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerBlockProfiles.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerBlockProfiles.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_108,Ensure that the --use-service-account-credentials argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountCredentials.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountCredentials.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_110,Ensure that the --service-account-private-key-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerServiceAccountPrivateKeyFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerServiceAccountPrivateKeyFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_111,Ensure that the --root-ca-file argument is set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[KubeControllerManagerRootCAFile.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/KubeControllerManagerRootCAFile.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_112,Ensure that the RotateKubeletServerCertificate argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[RotateKubeletServerCertificate.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/RotateKubeletServerCertificate.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_113,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[ControllerManagerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_114,Ensure that the --profiling argument is set to false,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerProfiling.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerProfiling.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_115,Ensure that the --bind-address argument is set to 127.0.0.1,NaN,Kubernetes,NaN,Kubernetes,NaN,[SchedulerBindAddress.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/SchedulerBindAddress.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_116,Ensure that the --cert-file and --key-file arguments are set as appropriate,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdCertAndKey.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdCertAndKey.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
Checkov,CKV_K8S_117,Ensure that the --client-cert-auth argument is set to true,NaN,Kubernetes,NaN,Kubernetes,NaN,[EtcdClientCertAuth.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/kubernetes/checks/resource/k8s/EtcdClientCertAuth.py),NaN
